x,y,z,dist,time,stochastic_delay,total_time,cum_delay
2779,256,2046,8160,49,60,109,69860
2125,476,169,6739,45,0,45,69860
1502,494,1574,6366,44,0,44,69860
1419,109,1238,6516,44,20,64,69880
3220,248,766,8051,49,0,49,69880
2725,81,2529,8623,50,0,50,69880
2711,-89,1825,8299,49,0,49,69880
766,222,408,5606,41,0,41,69880
3045,73,2272,8763,51,0,51,69880
4116,113,2084,9665,53,0,53,69880
2895,17,1167,8058,49,60,109,69940
2790,39,1402,8026,49,0,49,69940
3956,496,2180,9187,52,20,72,69960
3665,542,2026,8747,51,0,51,69960
699,568,2684,6228,43,0,43,69960
2588,-53,798,7725,48,0,48,69960
4559,-95,806,9740,54,0,54,69960
1215,499,903,5821,42,0,42,69960
1658,524,2548,7127,46,0,46,69960
1249,5,824,6333,43,0,43,69960
1843,-67,1324,7151,46,0,46,69960
2868,382,1887,8022,49,0,49,69960
2487,120,2747,8513,50,0,50,69960
2012,-69,194,7167,46,0,46,69960
3292,-49,2093,9009,52,0,52,69960
4502,318,2307,10000,54,0,54,69960
3044,554,2408,8379,50,0,50,69960
3101,510,2450,8511,50,0,50,69960
4366,421,68,9056,52,0,52,69960
4204,526,108,8780,51,0,51,69960
2520,381,389,7202,46,0,46,69960
2824,164,1685,8078,49,0,49,69960
1387,578,1480,6120,43,0,43,69960
4257,503,1276,8975,51,0,51,69960
1373,347,365,6091,43,0,43,69960
2921,450,520,7531,47,0,47,69960
4193,197,533,9056,52,160,212,70120
2666,-90,1099,7914,48,0,48,70120
626,526,2426,6002,43,0,43,70120
4590,295,1264,9512,53,0,53,70120
3636,-85,966,8840,51,0,51,70120
1134,133,1603,6375,44,0,44,70120
1195,233,2657,7038,46,0,46,70120
4356,197,2680,10253,55,70,125,70190
2996,39,1258,8171,49,0,49,70190
2063,-58,1153,7296,46,0,46,70190
1486,571,962,6033,43,0,43,70190
634,559,422,5136,40,0,40,70190
2616,114,1297,7732,48,0,48,70190
1154,-11,1960,6747,45,0,45,70190
2918,-50,2194,8705,51,0,51,70190
3279,485,2362,8649,50,0,50,70190
2356,-1,2098,8029,49,0,49,70190
2476,386,777,7171,46,0,46,70190
788,599,2112,5870,42,0,42,70190
3486,-91,1579,8938,51,0,51,70190
1641,41,2676,7691,48,20,68,70210
1385,-78,634,6528,44,60,104,70270
2283,208,1294,7304,46,0,46,70270
3204,441,1735,8209,49,0,49,70270
4041,353,1224,8889,51,0,51,70270
4248,402,2506,9807,54,160,214,70430
3572,525,752,8124,49,0,49,70430
2632,360,746,7348,47,0,47,70430
2392,210,1531,7519,47,0,47,70430
4555,511,2336,9881,54,0,54,70430
702,6,407,5758,42,0,42,70430
873,131,405,5804,42,0,42,70430
2457,448,21,7132,46,0,46,70430
4591,152,1074,9589,53,0,53,70430
1643,437,1749,6660,44,0,44,70430
4042,422,2546,9611,53,20,73,70450
3193,499,891,7796,48,0,48,70450
1936,274,1856,7179,46,0,46,70450
2702,124,2748,8725,51,0,51,70450
3440,118,1534,8660,50,0,50,70450
2187,114,418,7134,46,0,46,70450
1446,-89,1832,7038,46,70,116,70520
3589,197,1142,8564,50,0,50,70520
3335,77,2657,9334,53,0,53,70520
1748,585,2137,6861,45,0,45,70520
2552,70,911,7588,47,0,47,70520
3341,447,2106,8571,50,0,50,70520
1638,597,782,6123,43,0,43,70520
3206,438,1385,8035,49,0,49,70520
1267,592,2739,6815,45,0,45,70520
4410,391,2239,9787,54,0,54,70520
1493,506,1723,6426,44,0,44,70520
3269,325,595,8006,49,0,49,70520
1781,500,2627,7334,47,0,47,70520
1878,-31,1942,7479,47,0,47,70520
4075,185,254,8966,51,20,71,70540
3822,490,719,8405,50,0,50,70540
1659,-58,1484,7030,46,0,46,70540
3297,586,967,7831,48,0,48,70540
1562,138,214,6506,44,0,44,70540
4402,536,2381,9735,54,0,54,70540
1230,439,677,5859,42,0,42,70540
2110,593,535,6577,44,0,44,70540
2774,-99,711,7945,48,0,48,70540
2103,50,12,7178,46,60,106,70600
1235,379,1745,6308,43,0,43,70600
3266,-97,1654,8764,51,0,51,70600
2781,27,1496,8073,49,0,49,70600
3280,315,1138,8135,49,0,49,70600
2644,378,339,7333,46,0,46,70600
2707,488,1480,7530,47,0,47,70600
3331,111,681,8289,49,0,49,70600
3139,-84,2208,8969,51,20,71,70620
2947,220,1628,5334,41,0,41,70620
4083,140,814,9030,52,0,52,70620
1002,38,1441,6257,43,0,43,70620
823,57,252,5843,42,0,42,70620
2257,441,288,6888,45,0,45,70620
2374,137,474,7297,46,0,46,70620
1946,489,597,6519,44,0,44,70620
3414,272,1001,8271,49,0,49,70620
4124,452,958,8789,51,0,51,70620
2645,557,598,7150,46,0,46,70620
2174,513,824,6750,45,0,45,70620
2699,171,687,7597,47,0,47,70620
1372,66,301,6377,44,0,44,70620
1412,-97,2310,7327,46,0,46,70620
3918,267,643,8716,51,0,51,70620
1769,44,2730,7858,48,0,48,70620
1610,210,404,6462,44,0,44,70620
3520,-91,2522,9584,53,0,53,70620
2369,258,2476,8050,49,0,49,70620
3386,480,521,7966,48,0,48,70620
921,564,666,5424,41,0,41,70620
798,124,1634,6064,43,0,43,70620
1580,-75,2156,7366,47,0,47,70620
3419,1,1586,8783,51,0,51,70620
960,267,937,5805,42,0,42,70620
856,186,136,5766,42,0,42,70620
3298,279,504,8079,49,0,49,70620
808,36,1554,6120,43,0,43,70620
600,367,2644,6299,43,0,43,70620
935,9,834,6017,43,0,43,70620
3868,131,2741,9878,54,60,114,70680
3829,99,2305,9545,53,0,53,70680
3185,310,1030,8012,49,0,49,70680
1423,398,1710,6457,44,160,204,70840
1440,440,746,6076,43,0,43,70840
4436,205,2117,9915,54,0,54,70840
957,-72,2658,7106,46,0,46,70840
3560,120,1762,8901,51,0,51,70840
1471,557,1618,6295,43,0,43,70840
3466,567,1926,8459,50,0,50,70840
3813,268,1435,8835,51,20,71,70860
4582,260,1880,9854,54,0,54,70860
1962,476,1863,7007,46,0,46,70860
4122,333,1263,9005,52,0,52,70860
3733,-56,1085,8942,51,0,51,70860
1907,12,923,7004,46,0,46,70860
3545,242,2590,9328,52,0,52,70860
2495,308,2413,8080,49,0,49,70860
3959,342,79,8726,51,0,51,70860
2440,99,2507,8303,49,0,49,70860
3544,339,2267,8993,51,0,51,70860
3017,-97,2020,8734,51,0,51,70860
1664,109,2568,7563,47,0,47,70860
3385,250,461,8195,49,0,49,70860
865,209,2620,6704,45,0,45,70860
1974,-22,2483,7940,48,0,48,70860
946,16,677,5998,42,0,42,70860
770,356,1210,5610,41,0,41,70860
1941,465,1662,6881,45,0,45,70860
3068,33,254,8111,49,0,49,70860
704,412,2117,5976,42,0,42,70860
1273,-87,1715,6795,45,0,45,70860
3130,29,1433,8390,50,0,50,70860
3968,594,1019,8508,50,0,50,70860
1153,249,1198,6095,43,0,43,70860
1113,521,76,5701,42,0,42,70860
3111,266,144,7940,48,0,48,70860
4493,563,2464,9860,54,0,54,70860
2426,569,354,6922,45,0,45,70860
3897,309,182,8676,51,0,51,70860
3542,430,2395,8991,51,0,51,70860
4593,497,400,9158,52,60,112,70920
915,477,1087,5592,41,0,41,70920
648,365,2172,6005,43,0,43,70920
2635,268,2408,8256,49,0,49,70920
823,307,2050,6156,43,0,43,70920
2982,125,1114,8019,49,0,49,70920
3827,554,2509,9237,52,0,52,70920
2777,129,1054,7792,48,0,48,70920
2685,-81,1967,8352,50,0,50,70920
4003,-37,1029,9176,52,70,122,70990
1842,238,2453,7526,47,0,47,70990
2892,-27,1741,8368,50,0,50,70990
3873,459,1365,8673,51,60,111,71050
2640,20,240,7698,48,0,48,71050
3477,-13,1224,8691,51,0,51,71050
1213,376,2165,6554,44,0,44,71050
3990,548,1189,8630,50,0,50,71050
675,57,610,5681,42,0,42,71050
1036,492,518,5604,41,0,41,71050
3380,444,1482,8248,49,0,49,71050
1739,113,689,6696,45,0,45,71050
3937,520,2658,9494,53,0,53,71050
3835,-90,1741,9374,53,0,53,71050
2601,427,248,7251,46,0,46,71050
3069,335,2142,8435,50,0,50,71050
2342,-87,3,7557,47,0,47,71050
1360,471,0,6017,43,0,43,71050
3716,122,1059,8739,51,0,51,71050
4585,484,1411,9380,53,0,53,71050
3332,555,108,7879,48,0,48,71050
1558,386,401,6234,43,0,43,71050
3304,-6,739,8385,50,0,50,71050
2003,113,100,6994,45,0,45,71050
3980,539,2093,9109,52,0,52,71050
2191,569,2663,7703,48,0,48,71050
3680,599,2590,9106,52,0,52,71050
4135,-10,13,9270,52,0,52,71050
2691,271,161,7511,47,0,47,71050
998,466,1805,6019,43,0,43,71050
4239,166,301,9144,52,0,52,71050
3627,271,647,8422,50,0,50,71050
3608,2,1820,9102,52,0,52,71050
2286,498,195,6873,45,0,45,71050
4438,459,766,9058,52,0,52,71050
2000,293,1803,7192,46,0,46,71050
2538,-93,2699,8740,51,0,51,71050
2314,24,1502,7612,47,0,47,71050
3464,-14,100,8582,50,0,50,71050
4496,376,793,9203,52,0,52,71050
2030,369,1443,6955,45,0,45,71050
2481,179,1386,7570,47,0,47,71050
4388,-55,574,9504,53,0,53,71050
2291,-79,1639,7763,48,0,48,71050
2792,304,2654,8562,50,0,50,71050
2400,379,2551,8016,49,70,119,71120
2405,213,1171,7374,47,0,47,71120
3798,287,957,8628,50,0,50,71120
3541,304,259,8313,49,0,49,71120
1657,483,719,6247,43,0,43,71120
3705,217,1462,8791,51,0,51,71120
1232,94,1003,6267,43,0,43,71120
2777,9,898,7871,48,0,48,71120
2669,466,1734,7648,47,20,67,71140
3365,-96,355,8526,50,0,50,71140
3318,331,712,8059,49,0,49,71140
3359,286,1097,8230,49,0,49,71140
1241,378,2335,6699,45,0,45,71140
1308,193,1589,6481,44,0,44,71140
693,250,323,5511,41,0,41,71140
1551,190,1346,6611,44,0,44,71140
3966,230,1304,8969,51,0,51,71140
4292,-11,2575,10316,55,0,55,71140
1783,194,1841,7097,46,0,46,71140
4520,315,400,9267,52,0,52,71140
1963,404,1183,6745,45,0,45,71140
1293,2,2351,7138,46,0,46,71140
3522,556,179,8054,49,0,49,71140
4587,125,607,9525,53,0,53,71140
936,159,2351,6624,44,0,44,71140
2899,393,1204,7700,48,0,48,71140
4300,354,1542,9288,52,0,52,71140
1926,163,13,6888,45,0,45,71140
4314,347,2334,9802,54,0,54,71140
2955,501,1163,7633,47,0,47,71140
3770,73,10,8823,51,0,51,71140
1670,123,474,6607,44,0,44,71140
2701,-17,847,7811,48,0,48,71140
2149,432,1167,6897,45,0,45,71140
3668,327,1820,8837,51,0,51,71140
2968,253,164,7806,48,0,48,71140
1918,-96,184,7101,46,0,46,71140
3097,290,2239,8575,50,0,50,71140
4450,481,2520,9941,54,0,54,71140
974,-15,2424,6890,45,0,45,71140
771,460,36,5430,41,0,41,71140
2595,238,769,7437,47,0,47,71140
1385,478,1244,6116,43,0,43,71140
4563,74,1512,9816,54,0,54,71140
2659,470,190,7275,46,0,46,71140
674,103,704,5642,41,0,41,71140
4272,-1,2111,9953,54,0,54,71140
3051,116,815,8022,49,0,49,71140
667,-99,583,5827,42,0,42,71140
1702,253,2531,7429,47,0,47,71140
3706,564,1521,8474,50,0,50,71140
2324,202,1692,7544,47,60,107,71200
4343,130,2101,9887,54,0,54,71200
1173,238,569,5996,42,0,42,71200
2604,329,1487,7590,47,0,47,71200
3270,-63,2355,9183,52,0,52,71200
1992,80,1266,7129,46,0,46,71200
4077,60,1563,9370,53,0,53,71200
2014,-97,2617,8156,49,0,49,71200
2646,97,115,7650,47,70,117,71270
734,588,1718,5582,41,0,41,71270
915,509,1670,5816,42,0,42,71270
1767,437,928,6440,44,0,44,71270
3895,4,696,8961,51,0,51,71270
680,-97,291,5849,42,0,42,71270
953,409,134,5641,41,0,41,71270
1587,165,2701,7532,47,0,47,71270
4514,6,522,9568,53,0,53,71270
1837,157,1049,6822,45,0,45,71270
1403,353,2526,7026,46,0,46,71270
4224,296,2013,9544,53,0,53,71270
1104,322,1497,6102,43,0,43,71270
2575,-10,1593,7953,48,0,48,71270
3669,585,1139,8255,49,0,49,71270
3523,599,336,7991,48,0,48,71270
2513,-6,432,7580,47,0,47,71270
3808,-86,2399,9776,54,60,114,71330
2366,364,1084,7155,46,0,46,71330
3544,337,558,8267,49,0,49,71330
4382,306,1417,9358,53,0,53,71330
2352,383,2297,7778,48,0,48,71330
2426,23,1676,7816,48,0,48,71330
4591,587,2291,9809,54,0,54,71330
3917,450,2463,9396,53,0,53,71330
4599,-86,2241,10454,56,70,126,71400
2382,406,426,7037,46,0,46,71400
3806,56,1269,8969,51,0,51,71400
2472,64,971,7529,47,0,47,71400
4235,210,1414,9305,52,0,52,71400
3968,246,2116,9406,53,0,53,71400
2064,178,1011,7017,46,0,46,71400
753,303,2623,6500,44,0,44,71400
4118,47,1217,9269,52,20,72,71420
1991,431,954,6676,45,0,45,71420
4590,79,2567,10518,56,0,56,71420
3676,407,28,8390,50,0,50,71420
1193,203,2545,6981,45,0,45,71420
2326,118,896,7311,46,0,46,71420
3881,77,1513,9132,52,0,52,71420
607,-72,1609,6056,43,0,43,71420
3537,239,672,8366,50,0,50,71420
3076,598,2710,8595,50,0,50,71420
2733,261,244,7550,47,0,47,71420
2739,575,2114,7846,48,60,108,71480
1620,392,184,6315,43,0,43,71480
2636,-90,740,7802,48,0,48,71480
3731,254,484,8537,50,0,50,71480
1291,323,2015,6585,44,0,44,71480
3027,522,1436,7796,48,0,48,71480
1941,232,270,6783,45,0,45,71480
2767,403,1581,7726,48,0,48,71480
610,320,82,5398,41,0,41,71480
1857,95,460,6822,45,0,45,71480
3510,331,1420,8462,50,70,120,71550
1025,409,2439,6528,44,0,44,71550
3575,491,145,8179,49,0,49,71550
711,77,1083,5787,42,0,42,71550
3113,464,102,7752,48,0,48,71550
3358,229,2469,9063,52,0,52,71550
2876,112,300,7835,48,0,48,71550
2565,320,2222,8001,49,0,49,71550
2113,76,1373,7299,46,0,46,71550
2402,391,2169,7731,48,0,48,71550
842,287,2143,6257,43,20,63,71570
4525,9,673,9584,53,0,53,71570
3316,121,30,8316,49,0,49,71570
3880,275,2365,9463,53,0,53,71570
4483,79,97,9509,53,0,53,71570
2617,23,2181,8322,49,0,49,71570
4415,383,446,9092,52,0,52,71570
4033,490,224,8624,50,0,50,71570
795,191,2639,6666,44,0,44,71570
1889,370,1628,6906,45,0,45,71570
1989,490,241,6577,44,0,44,71570
1062,235,1865,6350,44,0,44,71570
4489,72,361,9482,53,0,53,71570
3369,536,2154,8542,50,70,120,71640
2298,-91,2674,8478,50,0,50,71640
3990,199,271,8865,51,0,51,71640
1559,-55,758,6692,45,0,45,71640
2879,92,86,7894,48,0,48,71640
1786,584,2718,7325,46,0,46,71640
3715,221,1264,8711,51,0,51,71640
1004,100,272,5978,42,0,42,71640
1627,337,796,6374,44,0,44,71640
1997,362,551,6695,45,0,45,71640
1586,-36,257,6698,45,0,45,71640
2915,506,2349,8255,49,0,49,71640
2709,361,389,7411,47,0,47,71640
1725,506,977,6341,44,0,44,71640
3777,-64,2078,9499,53,0,53,71640
4244,217,2032,9655,53,0,53,71640
4596,89,1711,9939,54,0,54,71640
2317,584,32,6853,45,0,45,71640
1854,70,2360,7638,47,0,47,71640
3374,-53,1466,8732,51,0,51,71640
3107,362,2364,8602,50,0,50,71640
646,342,1497,5624,41,0,41,71640
1678,-25,1826,7202,46,0,46,71640
3093,525,1808,8056,49,0,49,71640
3448,176,2426,9174,52,0,52,71640
3156,-22,1363,8436,50,0,50,71640
3054,-13,399,8129,49,0,49,71640
3715,503,2296,9020,52,0,52,71640
3380,372,2217,8761,51,0,51,71640
1918,-23,1270,7160,46,20,66,71660
1011,592,764,5498,41,0,41,71660
3164,-17,730,8255,49,0,49,71660
2393,461,1995,7536,47,0,47,71660
4157,71,2679,10179,55,0,55,71660
4528,-47,23,9697,54,0,54,71660
4152,482,1203,8863,51,0,51,71660
1906,173,2649,7803,48,0,48,71660
4191,110,965,9200,52,0,52,71660
2056,74,242,7060,46,0,46,71660
3229,233,2700,9105,52,0,52,71660
4357,15,2358,10195,55,0,55,71660
3872,-17,1673,9300,52,0,52,71660
713,343,669,5438,41,0,41,71660
2173,-43,440,7277,46,0,46,71660
4380,-95,751,9552,53,0,53,71660
1915,312,873,6701,45,0,45,71660
3620,227,1316,8631,50,0,50,71660
2761,491,540,7330,46,0,46,71660
2109,555,1175,6737,45,0,45,71660
1999,-7,487,7066,46,0,46,71660
4154,185,385,9032,52,0,52,71660
1853,-96,2595,7978,48,0,48,71660
1775,106,1650,7068,46,0,46,71660
3214,-8,2343,9064,52,0,52,71660
1564,469,2424,6996,45,0,45,71660
3278,208,1706,8500,50,0,50,71660
2047,597,2428,7354,47,0,47,71660
896,153,1594,6112,43,0,43,71660
3927,427,912,8607,50,0,50,71660
2671,47,2439,8536,50,0,50,71660
1618,76,951,6658,44,0,44,71660
1895,69,2208,7572,47,0,47,71660
2764,-91,1938,8423,50,0,50,71660
3390,163,499,8287,49,0,49,71660
920,164,2442,6670,45,0,45,71660
3270,493,2531,8757,51,0,51,71660
1764,5,2271,7549,47,0,47,71660
2503,225,1066,7425,47,0,47,71660
2748,442,2747,8452,50,0,50,71660
818,315,2213,6253,43,0,43,71660
4055,164,2322,9718,54,0,54,71660
2023,125,174,6987,45,0,45,71660
1832,273,1166,6739,45,0,45,71660
4104,92,1416,9293,52,0,52,71660
2146,-24,2167,7888,48,0,48,71660
2228,338,888,6991,45,60,105,71720
2321,199,2626,8174,49,0,49,71720
2123,461,1835,7167,46,20,66,71740
4293,225,790,9151,52,0,52,71740
1725,-4,1069,6877,45,0,45,71740
3717,561,692,8226,49,0,49,71740
3308,401,1584,8271,49,0,49,71740
3248,14,2628,9288,52,0,52,71740
4052,576,412,8538,50,0,50,71740
2717,501,649,7282,46,160,206,71900
4040,315,2316,9547,53,0,53,71900
3285,26,1917,8814,51,0,51,71900
1206,-95,47,6417,44,0,44,71900
1230,53,1988,6777,45,0,45,71900
1180,206,2312,6794,45,0,45,71900
4421,0,962,9539,53,0,53,71900
3694,79,233,8694,51,0,51,71900
3082,206,959,7994,48,0,48,71900
3387,580,1273,8027,49,0,49,71900
4167,349,173,8907,51,0,51,71900
2073,307,2297,7575,47,0,47,71900
1774,31,728,6817,45,0,45,71900
823,511,2744,6456,44,0,44,71900
4150,571,247,8656,50,0,50,71900
2564,211,837,7444,47,20,67,71920
1170,514,1186,5843,42,0,42,71920
3165,277,1496,8207,49,0,49,71920
3623,320,2306,9118,52,0,52,71920
2828,-11,1203,8032,49,0,49,71920
2705,229,1737,7923,48,0,48,71920
1090,359,11,5856,42,0,42,71920
4588,-9,1627,9983,54,0,54,71920
1389,111,2058,6923,45,0,45,71920
1571,233,2484,7283,46,0,46,71920
4049,402,2461,9575,53,0,53,71920
3338,301,1869,8562,50,0,50,71920
1400,-95,1254,6708,45,0,45,71920
3250,530,308,7790,48,0,48,71920
1018,411,2695,6713,45,0,45,71920
1997,385,750,6689,45,0,45,71920
1700,-95,1755,7252,46,0,46,71920
1022,147,2160,6588,44,0,44,71920
2879,94,1175,7968,48,0,48,71920
1546,-36,1356,6837,45,0,45,71920
2828,194,63,7746,48,0,48,71920
4477,283,1871,9720,54,70,124,71990
3523,587,2187,8668,51,0,51,71990
2363,531,2600,7864,48,0,48,71990
1337,79,1508,6583,44,160,204,72150
2846,402,484,7504,47,0,47,72150
1153,48,2144,6808,45,0,45,72150
3997,287,1984,9307,52,0,52,72150
1249,-69,1323,6559,44,0,44,72150
2736,562,2248,7948,48,0,48,72150
1530,165,781,6447,44,0,44,72150
1896,599,84,6404,44,0,44,72150
3299,-73,2746,9517,53,0,53,72150
616,224,1076,5542,41,0,41,72150
1997,37,2372,7823,48,0,48,72150
688,143,2692,6648,44,0,44,72150
4223,516,1682,9123,52,0,52,72150
2544,497,895,7150,46,0,46,72150
1097,31,1742,6516,44,0,44,72150
3253,591,161,7753,48,0,48,72150
3851,196,2605,9691,54,70,124,72220
3189,466,2113,8405,50,0,50,72220
2405,197,1670,7618,47,0,47,72220
1319,198,2121,6808,45,20,65,72240
3637,-82,1652,9119,52,0,52,72240
3461,80,453,8441,50,0,50,72240
1879,516,544,6423,44,0,44,72240
753,82,2091,6338,44,0,44,72240
2871,308,1801,8047,49,0,49,72240
1727,355,2255,7151,46,0,46,72240
2373,-89,2617,8507,50,0,50,72240
659,548,1259,5326,40,0,40,72240
786,43,1175,5926,42,0,42,72240
2289,42,677,7315,46,0,46,72240
3765,381,2352,9232,52,0,52,72240
739,588,2581,6169,43,0,43,72240
3334,364,2314,8791,51,0,51,72240
2052,307,279,6818,45,0,45,72240
3722,51,900,8775,51,0,51,72240
1571,157,361,6479,44,0,44,72240
3630,453,1706,8607,50,0,50,72240
3558,492,1531,8403,50,0,50,72240
2357,253,1828,7604,47,0,47,72240
1430,585,2408,6734,45,0,45,72240
1479,327,1114,6314,43,0,43,72240
4285,296,1824,9487,53,0,53,72240
841,465,1016,5509,41,0,41,72240
1106,412,2659,6772,45,0,45,72240
2042,82,998,7088,46,0,46,72240
3741,519,226,8302,49,0,49,72240
3466,-95,439,8622,50,70,120,72310
980,245,703,5806,42,0,42,72310
1295,593,164,5793,42,20,62,72330
3329,166,946,8278,49,0,49,72330
1958,257,1945,7273,46,0,46,72330
1851,238,1764,7076,46,0,46,72330
4599,588,4,9138,52,0,52,72330
2280,-32,2494,8264,49,0,49,72330
3659,85,614,8637,50,0,50,72330
2961,561,2166,8118,49,0,49,72330
2810,593,2072,7871,48,0,48,72330
2989,251,1069,7886,48,0,48,72330
1103,-56,1645,6555,44,0,44,72330
3800,-61,1925,9421,53,0,53,72330
1008,546,2017,6080,43,0,43,72330
1255,275,1648,6378,44,70,114,72400
1138,284,258,5930,42,0,42,72400
2690,-29,941,7832,48,0,48,72400
3141,265,1579,8237,49,0,49,72400
4051,-81,1918,9687,54,20,74,72420
2154,497,1434,6947,45,0,45,72420
3139,391,2670,8834,51,0,51,72420
3831,235,47,8712,51,0,51,72420
3541,378,473,8223,49,0,49,72420
1680,353,1178,6511,44,0,44,72420
2820,311,355,7574,47,70,117,72490
1010,68,2079,6601,44,0,44,72490
1980,542,897,6541,44,0,44,72490
4364,189,521,9235,52,0,52,72490
4382,-46,2679,10521,56,0,56,72490
4565,344,1673,9632,53,0,53,72490
2893,-23,1885,8451,50,20,70,72510
2622,-12,1410,7913,48,0,48,72510
1215,416,1620,6182,43,0,43,72510
2203,290,708,6985,45,0,45,72510
2674,57,1597,7987,48,0,48,72510
1566,375,1942,6761,45,0,45,72510
1981,428,2534,7535,47,0,47,72510
1950,-6,2748,8103,49,0,49,72510
1859,-56,2022,7536,47,60,107,72570
665,-98,1063,5909,42,0,42,72570
2709,-16,2174,8448,50,0,50,72570
4434,-93,2515,10495,56,0,56,72570
600,468,1499,5453,41,0,41,72570
4166,94,1787,9548,53,20,73,72590
2462,582,2118,7565,47,0,47,72590
1284,433,2267,6639,44,0,44,72590
766,95,2383,6542,44,0,44,72590
1076,75,2181,6729,45,0,45,72590
900,310,1092,5745,42,0,42,72590
1404,467,257,6013,43,0,43,72590
2708,144,1680,7979,48,0,48,72590
3062,402,1400,7934,48,0,48,72590
4276,583,1787,9169,52,0,52,72590
1665,297,593,6430,44,0,44,72590
4117,-21,148,9232,52,0,52,72590
4125,175,1910,9500,53,0,53,72590
2755,292,2261,8246,49,0,49,72590
4329,132,243,9275,52,0,52,72590
3897,567,1864,8852,51,0,51,72590
3967,314,2596,9682,54,0,54,72590
4102,490,1277,8834,51,0,51,72590
3932,502,1764,8893,51,0,51,72590
3795,387,2162,9123,52,0,52,72590
1357,575,579,5843,42,0,42,72590
4388,403,179,9073,52,0,52,72590
1676,268,906,6513,44,70,114,72660
3804,332,2020,9092,52,0,52,72660
3766,456,2233,9074,52,0,52,72660
3981,-4,2427,9888,54,0,54,72660
2324,314,417,7071,46,0,46,72660
1249,-92,2508,7304,46,0,46,72660
2016,137,2307,7695,48,0,48,72660
2809,445,1873,7892,48,0,48,72660
2191,-30,2052,7862,48,0,48,72660
4577,333,9,9370,53,0,53,72660
3079,333,2,7874,48,0,48,72660
4577,584,1490,9309,52,0,52,72660
3851,522,15,8453,50,0,50,72660
3295,11,59,8397,50,0,50,72660
1149,274,1409,6153,43,0,43,72660
666,539,1718,5563,41,0,41,72660
3492,327,1633,8554,50,0,50,72660
1479,154,2201,7067,46,0,46,72660
1964,35,1856,7446,47,0,47,72660
4424,350,1171,9256,52,160,212,72820
2187,364,382,6886,45,0,45,72820
3667,216,2596,9480,53,0,53,72820
1491,-66,690,6627,44,0,44,72820
1533,479,44,6171,43,0,43,72820
4524,147,562,9438,53,0,53,72820
800,-8,1857,6326,43,0,43,72820
1405,132,765,6352,44,0,44,72820
894,420,1536,5813,42,0,42,72820
4097,301,1580,9158,52,0,52,72820
608,246,2381,6231,43,0,43,72820
1786,99,1481,6999,45,0,45,72820
1767,476,337,6358,44,0,44,72820
3056,-58,194,8200,49,20,69,72840
2516,99,599,7479,47,0,47,72840
3300,-26,195,8411,50,0,50,72840
925,371,851,5648,41,0,41,72840
1332,465,657,5933,42,0,42,72840
3726,240,613,8549,50,70,120,72910
3967,-91,1919,9614,53,0,53,72910
4466,536,1026,9066,52,0,52,72910
1558,84,1590,6841,45,0,45,72910
3287,596,1503,8014,49,20,69,72930
3343,551,534,7852,48,0,48,72930
1962,271,1483,7004,46,0,46,72930
3899,594,1326,8547,50,0,50,72930
4260,109,2185,9882,54,0,54,72930
931,133,1016,5931,42,0,42,72930
3114,130,2239,8752,51,0,51,72930
841,569,484,5332,40,0,40,72930
1456,282,318,6243,43,0,43,72930
2067,564,1950,7078,46,0,46,72930
2549,598,1484,7264,46,0,46,72930
3994,565,100,8533,50,0,50,72930
4316,520,2480,9738,54,0,54,72930
1120,-72,315,6261,43,0,43,72930
4017,98,577,8980,51,0,51,72930
3157,-35,1226,8394,50,0,50,72930
3010,599,1118,7575,47,70,117,73000
916,-74,814,6077,43,0,43,73000
3255,219,2508,8999,51,0,51,73000
3932,178,2103,9429,53,0,53,73000
2197,-85,1098,7439,47,0,47,73000
4403,219,2446,10101,55,0,55,73000
4476,119,1569,9713,54,0,54,73000
3627,258,780,8450,50,60,110,73060
3743,377,380,8430,50,0,50,73060
3683,-19,871,8800,51,0,51,73060
2974,-20,1938,8562,50,0,50,73060
3997,-29,1122,9191,52,0,52,73060
3706,587,2189,8852,51,0,51,73060
2847,516,1505,7655,47,0,47,73060
4253,369,2620,9932,54,20,74,73080
